,videoId,videoDuration,videoQuality,videoKind
2856,jsgQW_eaEXk,41.0,hd,youtube#video
2857,vKIJw1Ejw9U,1511.0,hd,youtube#video
2858,ordiAfaQvI0,56.0,hd,youtube#video
2859,z_y6mm6OD5g,2470.0,hd,youtube#video
2860,-vGVbB11UyM,48.0,hd,youtube#video
2861,yLP6zRGKbKs,61.0,hd,youtube#video
2862,r2YtDtb27PE,1905.0,hd,youtube#video
2863,RMgFr3nOTOg,3606.0,hd,youtube#video
2864,ThZntnROO9k,173.0,hd,youtube#video
2865,9cNARziCOD0,52.0,hd,youtube#video
2866,Gq2PXEEwC9s,134.0,hd,youtube#video
2867,IvxA8TolusY,37.0,hd,youtube#video
2868,-V8mf31_d3I,50.0,hd,youtube#video
2869,K5-mrGARiFc,71.0,hd,youtube#video
2870,eaOIa6pTEjI,43.0,hd,youtube#video
2871,jgI2OgAkD-U,170.0,hd,youtube#video
2872,lkRBWdVYjGE,394.0,hd,youtube#video
2873,bxQKwcH__sY,830.0,hd,youtube#video
2874,vIiRtCuitOI,22921.0,hd,youtube#video
2875,JwS5qs7CwRg,54.0,hd,youtube#video
2876,fks4NNUA29Y,184.0,hd,youtube#video
2877,HoxFAtxiX_o,59.0,hd,youtube#video
2878,zPZ1ffdjj9Q,474.0,hd,youtube#video
2879,rRlsspJObIU,603.0,hd,youtube#video
2880,OR2EjJILEtk,149.0,hd,youtube#video
2881,lDpA3d_Ln1M,1500.0,hd,youtube#video
2882,4HC03c4PI1s,51.0,hd,youtube#video
2883,Z9FISwWd7xk,60.0,hd,youtube#video
2884,anKyCqD7RLg,25.0,hd,youtube#video
2885,vmWebvhnRnQ,49.0,hd,youtube#video
2886,vNfXOzLYKc4,,,
2887,Z1KZ52b6SOw,48.0,hd,youtube#video
2888,Ka9o3KmobK8,301.0,hd,youtube#video
2889,1eFrYwN7UbU,70.0,hd,youtube#video
2890,YEeXMXUsRe0,37.0,hd,youtube#video
2891,6IOLIGh3XiE,6280.0,hd,youtube#video
2892,ESv-4n_n6ZI,221.0,hd,youtube#video
2893,xbf240PFg30,59.0,hd,youtube#video
2894,K2P53KYe7jg,40.0,hd,youtube#video
2895,8vNBW98LbfI,910.0,hd,youtube#video
2896,eYSWCg8LtiY,5695.0,hd,youtube#video
2897,6mxiUlKJNCQ,135.0,hd,youtube#video
2898,RH44FuFFXx8,79.0,hd,youtube#video
2899,-M9yND-3olM,272.0,hd,youtube#video
2900,E-SXjnD2BuY,1171.0,hd,youtube#video
2901,-zDTGETxnxw,96.0,hd,youtube#video
2902,UchIEJDEmrY,39465.0,hd,youtube#video
2903,qPIaYD96sXU,848.0,hd,youtube#video
2904,MFfHCZauaWg,120.0,hd,youtube#video
2905,9RxoDp5wjPc,187.0,hd,youtube#video
2906,R2aW-2fLDdI,213.0,hd,youtube#video
2907,4Hf0lOeWKyY,46.0,hd,youtube#video
2908,qcR8YzMP1rM,486.0,hd,youtube#video
2909,CeIBZNMawlg,19426.0,hd,youtube#video
2910,Jghs5RuZlr4,36240.0,hd,youtube#video
2911,c_86fakNmy4,2169.0,hd,youtube#video
2912,DgnlAuLsoDM,153.0,hd,youtube#video
2913,vqyjL51xrUs,41.0,hd,youtube#video
2914,8wst-04IuWI,20.0,hd,youtube#video
2915,spJh2Y8-DhU,58.0,hd,youtube#video
2916,f3dVmH8E8ek,366.0,hd,youtube#video
2917,B1PPmx5rqaQ,310.0,hd,youtube#video
2918,WH5Ir3AfMkk,61.0,hd,youtube#video
2919,BVwG93xv2IY,589.0,hd,youtube#video
2920,c7x2DqvwgSo,25754.0,hd,youtube#video
2921,rGdb69_-DaY,51.0,hd,youtube#video
2922,_DsDJ0iDtWw,25.0,hd,youtube#video
2923,41GEedqN3pg,191.0,hd,youtube#video
2924,1RxOoEfUrQ4,916.0,hd,youtube#video
2925,RACfdXCQGsE,132.0,hd,youtube#video
2926,-lK2yWyLMAo,158.0,hd,youtube#video
2927,khDQ9PGraHs,42416.0,hd,youtube#video
2928,JsG_54zhir0,84.0,hd,youtube#video
2929,9BjENv3GTxU,53.0,hd,youtube#video
2930,pR_lzI99lHg,257.0,hd,youtube#video
2931,6b-i5JzSBwQ,54.0,hd,youtube#video
2932,fvax6of9gy0,150.0,hd,youtube#video
2933,RFNJc8r9da8,70.0,hd,youtube#video
2934,SQ6350KPEAM,58.0,hd,youtube#video
2935,HzENWnGPo1Q,61.0,hd,youtube#video
2936,tPAwoqEx0ZM,83.0,hd,youtube#video
2937,PghMQheaikE,45.0,hd,youtube#video
2938,ODxc5jOrVH0,357.0,hd,youtube#video
2939,qXpdx4MLLNQ,153.0,hd,youtube#video
2940,xKTZYgdy4Os,215.0,hd,youtube#video
2941,FT_3FJs_GBo,516.0,hd,youtube#video
2942,25uKY1ZcMQo,708.0,hd,youtube#video
2943,yHeyZo4HC8E,59.0,hd,youtube#video
2944,y5brLlRf_Hg,36.0,hd,youtube#video
2945,dS_ndl7H58g,58.0,hd,youtube#video
2946,3jNfUE03ogc,29.0,hd,youtube#video
2947,6z2g7b9RAsU,82.0,hd,youtube#video
2948,R5erQW25lRA,44.0,hd,youtube#video
2949,dkEQ2CJ8u7s,59.0,hd,youtube#video
2950,360Zmc_rMAY,32.0,hd,youtube#video
2951,Dxjp5DC-XnQ,27.0,hd,youtube#video
2952,LpvPXip2ul0,67.0,hd,youtube#video
2953,B9WiSlXuEfk,579.0,hd,youtube#video
2954,JH3LBK5SMrw,78.0,hd,youtube#video
2955,8b-q4U9JydA,39.0,hd,youtube#video
2956,sg2zLIor6QU,649.0,hd,youtube#video
2957,WGet3SHrRIU,50.0,hd,youtube#video
2958,sINknJuJnUM,77.0,hd,youtube#video
2959,F10tiCRcdT8,21.0,hd,youtube#video
2960,ydHyMN_cirY,86.0,hd,youtube#video
2961,fTTMmRARNWw,45.0,hd,youtube#video
2962,G3ZtSjep1VE,815.0,hd,youtube#video
2963,r5jmlHicXMQ,74.0,hd,youtube#video
2964,o--SJEPmZ70,190.0,hd,youtube#video
2965,WkeQBa6k7I4,5150.0,hd,youtube#video
2966,m3eJIAOTunM,198.0,hd,youtube#video
2967,wN-l0i7B7X4,59.0,hd,youtube#video
2968,ExxWtxC4zPs,314.0,hd,youtube#video
2969,G7CcVaYZxjM,48.0,hd,youtube#video
2970,k98Q2o4VuQI,1471.0,hd,youtube#video
2971,oFqS-SrZtMc,146.0,hd,youtube#video
2972,D_kxbndhLhE,641.0,hd,youtube#video
2973,Pr9TTAocL5U,678.0,hd,youtube#video
2974,uNArRE89SKQ,186.0,hd,youtube#video
2975,yF5XXQ7X19U,184.0,hd,youtube#video
2976,Sd2WuNGq0gA,514.0,hd,youtube#video
2977,CU85jYgS8lw,37.0,hd,youtube#video
2978,-CIlyutDY_Q,90.0,hd,youtube#video
2979,pktw_wjRj34,45.0,hd,youtube#video
2980,aW3cpbODVAM,25.0,hd,youtube#video
2981,mADW5BOV0es,124.0,hd,youtube#video
2982,HY9Jht47eyw,93.0,hd,youtube#video
2983,Ii2P4OLI9mk,59.0,hd,youtube#video
2984,j_nhTSpdJ2c,34.0,hd,youtube#video
2985,GhwyreXl0OM,3857.0,hd,youtube#video
2986,vFkUgyUIpK0,44.0,hd,youtube#video
2987,RMnoiEWzSrk,42.0,hd,youtube#video
2988,zI8DsilPYf4,101.0,hd,youtube#video
2989,owUum4golrM,46.0,hd,youtube#video
2990,j1_lecEVH1Q,138.0,hd,youtube#video
2991,784Uv2ulPIw,25.0,hd,youtube#video
2992,DV8RhZDKlgk,189.0,hd,youtube#video
2993,trM5rVugRZg,114.0,hd,youtube#video
2994,xPFHmyYeJ4E,1098.0,hd,youtube#video
2995,EYEwcJrNPuY,53.0,hd,youtube#video
2996,iiTvUVUWBJA,682.0,hd,youtube#video
2997,SBzRfv__1EA,121.0,hd,youtube#video
2998,fex_wf08w2Q,51.0,hd,youtube#video
2999,_pBMGZ-McgA,5378.0,hd,youtube#video
3000,1YktKzpoCQ4,57.0,hd,youtube#video
3001,lmwW8JRgR0w,53.0,hd,youtube#video
3002,1q2Yq1Ig5Cg,221.0,hd,youtube#video
3003,QfXWiGd9Krw,25.0,hd,youtube#video
3004,zGUrgfai1b0,177.0,hd,youtube#video
3005,hyhQL13QL5Q,964.0,hd,youtube#video
3006,s0RxGFdpSjE,60.0,hd,youtube#video
3007,88y_riHsfD8,37646.0,hd,youtube#video
3008,FXiKo9uyJ_k,51.0,hd,youtube#video
3009,4OGr3m8_aTU,33.0,hd,youtube#video
3010,XkO27F1QkXY,42901.0,hd,youtube#video
3011,j9rez-lCbfc,18727.0,hd,youtube#video
3012,bIXj_DuhrA4,3319.0,hd,youtube#video
3013,iBO8gcIo2-M,103.0,hd,youtube#video
3014,cWFL1get_FI,160.0,hd,youtube#video
3015,xc13G0LX994,27260.0,hd,youtube#video
3016,JklGkPmMl8U,78.0,hd,youtube#video
3017,KmQOlg5YfU0,609.0,hd,youtube#video
3018,E3ujDWU3ffM,80.0,hd,youtube#video
3019,zuKCJL8XNwM,34.0,hd,youtube#video
3020,7wN6Yzr0A4U,78.0,hd,youtube#video
3021,2BzLkPSPlNw,57.0,hd,youtube#video
3022,BH6CuRnGIp0,98.0,hd,youtube#video
3023,6y9PDHyC2UY,58.0,hd,youtube#video
3024,ah5HLlHkeVc,11297.0,hd,youtube#video
3025,ljNALqJnjl4,59.0,hd,youtube#video
3026,8QFOMG9GrWc,437.0,hd,youtube#video
3027,Iq7H-RPaWMk,963.0,hd,youtube#video
3028,IheqAFCkRJM,199.0,hd,youtube#video
3029,06Hi9v26h7o,27.0,hd,youtube#video
3030,z6awQ9svJP0,205.0,hd,youtube#video
3031,UEaal5w9648,37.0,hd,youtube#video
3032,jYI4HBx3SO8,88.0,hd,youtube#video
3033,-ZiN7BRVrnI,199.0,hd,youtube#video
3034,NKCJAm-RcZ4,59.0,hd,youtube#video
3035,wW7LjBo9hbA,737.0,hd,youtube#video
3036,ZtSzrnho9yo,291.0,hd,youtube#video
3037,ZOAbdXjpwrM,19984.0,hd,youtube#video
3038,MFyHXLBsoac,559.0,hd,youtube#video
3039,69AH9KqLeqA,153.0,hd,youtube#video
3040,KCMu1I1X-zo,7619.0,hd,youtube#video
3041,9NlBqnZw6xI,274.0,hd,youtube#video
3042,5EKw2NO0-aY,6766.0,hd,youtube#video
3043,wcB6UBxfM5I,5275.0,hd,youtube#video
3044,ep_FnD6IVyw,249.0,hd,youtube#video
3045,PQ6tkTjCdx0,58.0,hd,youtube#video
3046,wwVuFaxHvJk,18675.0,hd,youtube#video
3047,mtbwRxOO4WQ,113.0,hd,youtube#video
3048,Ld9xTiJo4po,203.0,hd,youtube#video
3049,v7mI2vxUu9M,16021.0,hd,youtube#video
3050,DlAf9djJtxs,59.0,hd,youtube#video
3051,1XDb6PWSO4U,459.0,hd,youtube#video
3052,11S0hvhcUCc,181.0,hd,youtube#video
3053,P7oxpc1RZ-s,110.0,hd,youtube#video
3054,FFi-MarcHMg,35.0,hd,youtube#video
3055,gENIOG1zets,30.0,hd,youtube#video
3056,pIQCyiMwjcQ,91.0,hd,youtube#video
3057,IPGdXhF6g2M,335.0,hd,youtube#video
3058,1WI1SuzE24Q,238.0,hd,youtube#video
3059,YQFWU62fy_w,160.0,hd,youtube#video
3060,9sm-jKweycI,60.0,hd,youtube#video
3061,_3tYJCMeasM,496.0,hd,youtube#video
3062,8pov_nEH2ns,176.0,hd,youtube#video
3063,xxkNQjF_Ur8,137.0,hd,youtube#video
3064,pE1es_DeFmc,232.0,hd,youtube#video
3065,h3OFbGF5QW8,53.0,hd,youtube#video
3066,14C-__DV_lo,9216.0,hd,youtube#video
3067,CcIvZwcpjq0,218.0,hd,youtube#video
3068,hSRpD_NpdiY,50.0,hd,youtube#video
3069,19c0b3Tq1Fc,139.0,hd,youtube#video
3070,SBBZjfFVOtw,40.0,hd,youtube#video
3071,2b04A0AM9Gg,77.0,hd,youtube#video
3072,545mzU9ahDY,6099.0,hd,youtube#video
3073,s3jHg-sabUY,333.0,hd,youtube#video
3074,HJTd0bg4DCI,208.0,hd,youtube#video
3075,DSF4YQEDBTA,199.0,hd,youtube#video
3076,BAADt0275fE,32.0,hd,youtube#video
3077,N5q_h6oCPOg,62.0,hd,youtube#video
3078,WzV1eUiGv2M,522.0,hd,youtube#video
3079,A8aYfubgPuM,14535.0,hd,youtube#video
3080,2WOa4_3Bgtw,516.0,hd,youtube#video
3081,tThHBS0EC88,198.0,hd,youtube#video
3082,nXgZ9ieD_lE,71.0,hd,youtube#video
3083,kpHXsnRLO0I,41118.0,hd,youtube#video
3084,fvOPXpm7ooo,30.0,hd,youtube#video
3085,5uCF6YAgOyE,101.0,hd,youtube#video
3086,BvqXv2P3BKo,3060.0,hd,youtube#video
3087,9zdsGm8u5Cw,663.0,hd,youtube#video
3088,p1wQv2DN2e4,59.0,hd,youtube#video
3089,7G-Rvud_C0g,976.0,hd,youtube#video
3090,B_NO5LW7aPc,20.0,hd,youtube#video
3091,yKX7pxbt5Js,39.0,hd,youtube#video
3092,fP-KzNpxFYM,26041.0,hd,youtube#video
3093,lUk4-EF5C5s,331.0,hd,youtube#video
3094,y01uQXti3e4,119.0,hd,youtube#video
3095,HxkuypU9NzM,125.0,hd,youtube#video
3096,hbGQjbJBuKQ,631.0,hd,youtube#video
3097,ny7yL6qVU6A,186.0,hd,youtube#video
3098,NCJLxW7geU0,277.0,hd,youtube#video
3099,4uq6gcBNUYU,59.0,hd,youtube#video
3100,LLXEXqHkNuo,45.0,hd,youtube#video
3101,SvW-9dBr_KA,648.0,hd,youtube#video
3102,Q2cSP7zXP88,15.0,hd,youtube#video
3103,zZxEj2a5EM4,14096.0,hd,youtube#video
3104,x__M3_1SVfk,18460.0,hd,youtube#video
3105,E5FWN8bLJrY,81.0,hd,youtube#video
3106,RgBdFLQ4YLA,173.0,hd,youtube#video
3107,qVe7JkRm4fo,31125.0,hd,youtube#video
3108,wJW4NvKxsws,70.0,hd,youtube#video
3109,3wf__aCj2IQ,6425.0,hd,youtube#video
3110,_aUeWn2ot2E,112.0,hd,youtube#video
3111,1n0ymRajhvc,209.0,hd,youtube#video
3112,g7-87cMwJ2c,137.0,hd,youtube#video
3113,o2rdk4E9bJU,159.0,hd,youtube#video
3114,wI4hkce-vGc,17.0,hd,youtube#video
3115,vrlJnFXYAEU,202.0,hd,youtube#video
3116,czsPssLAeGs,58.0,hd,youtube#video
3117,pQhaRTcHmEo,55.0,hd,youtube#video
3118,3q_FvPz89wM,45.0,hd,youtube#video
3119,dTHW-3wYcfM,39.0,hd,youtube#video
3120,7yIHW-Ojq48,66.0,hd,youtube#video
3121,7SEH-NLW8OI,103.0,hd,youtube#video
3122,Q7DpRDVOFGA,42901.0,hd,youtube#video
3123,X0HE62K-uuo,566.0,hd,youtube#video
3124,Az28Morem7Q,182.0,hd,youtube#video
3125,U7xrJrTZXaE,238.0,hd,youtube#video
3126,Q8ZJxusggkM,47.0,hd,youtube#video
3127,Fi6c0X87DyY,1946.0,hd,youtube#video
3128,JC5Wfy4LOnc,115.0,hd,youtube#video
3129,pqleiulU8JI,22.0,hd,youtube#video
3130,wZUbycdL9LY,60.0,hd,youtube#video
3131,PkAsP5oVvv4,58.0,hd,youtube#video
3132,bRY59gHGmHw,57.0,hd,youtube#video
3133,jScsmVI27UY,106.0,hd,youtube#video
3134,bDo9w1E3NEo,78.0,hd,youtube#video
3135,5mNg8sauHwk,1082.0,hd,youtube#video
3136,8_CEuu0YNc4,152.0,hd,youtube#video
3137,4TMqGdZRgZo,233.0,hd,youtube#video
3138,QctJhDoefSQ,184.0,hd,youtube#video
3139,XXCAcz9Ynxg,8840.0,hd,youtube#video
3140,cxxEzGjH3cY,58.0,hd,youtube#video
3141,IopUWdDWnc0,31.0,hd,youtube#video
3142,iD0X3ZcZeCY,847.0,hd,youtube#video
3143,IreeRlimlT0,95.0,hd,youtube#video
3144,7k113dwjHAs,6930.0,hd,youtube#video
3145,t_2lEk2UhL0,25.0,hd,youtube#video
3146,aWpM5CgIhKA,95.0,hd,youtube#video
3147,geQR3qgX9Nc,53.0,hd,youtube#video
3148,hcAU_v2lvLU,159.0,hd,youtube#video
3149,QnVcni86VBo,57.0,hd,youtube#video
3150,5V0vgmsDyC8,126.0,hd,youtube#video
3151,aQvJYP_h42E,66.0,hd,youtube#video
3152,h_EEkOiCZCM,144.0,hd,youtube#video
3153,uqbIXNKL2OA,502.0,hd,youtube#video
3154,0dlKRCHWa0E,36293.0,hd,youtube#video
3155,1VpdQxBHV_g,31.0,hd,youtube#video
3156,2bNgkRkG56o,40.0,hd,youtube#video
3157,wR4TDX2-w54,59.0,hd,youtube#video
3158,P8Ov4PL8als,266.0,hd,youtube#video
3159,h75J53EETkQ,220.0,hd,youtube#video
3160,0Wzr80shsa8,117.0,hd,youtube#video
3161,uFfsSgQgerw,1697.0,hd,youtube#video
3162,K_91TzIa22Q,195.0,hd,youtube#video
3163,gagGoxmFheQ,196.0,hd,youtube#video
3164,wsVlwQCkMco,158.0,hd,youtube#video
3165,vLqY65r2cM4,31992.0,hd,youtube#video
3166,UwF1KCOMwHs,90.0,hd,youtube#video
3167,V1KlCyIQGmE,136.0,hd,youtube#video
3168,KgebZZdZn_E,91.0,hd,youtube#video
3169,bXIJxNjpDuc,40.0,hd,youtube#video
3170,otolSnbanQk,1206.0,hd,youtube#video
3171,3fEQFVPMHzE,50.0,hd,youtube#video
3172,yiM16t6qAPI,5708.0,hd,youtube#video
3173,e7dr2Jq6Cm4,59.0,hd,youtube#video
3174,1Ehr8X8RABQ,167.0,hd,youtube#video
3175,NQlZ7hBWdxQ,49.0,hd,youtube#video
3176,7DuMHjomdlI,57.0,hd,youtube#video
3177,vxLyhO17itE,157.0,hd,youtube#video
3178,p7ycGjmPgQI,170.0,hd,youtube#video
3179,ptZHGENDetw,1295.0,hd,youtube#video
3180,9DMoh1ws_QY,67.0,hd,youtube#video
3181,wDea9hdlfgw,35.0,hd,youtube#video
3182,EyWGAO9COBQ,13.0,hd,youtube#video
3183,yNRg1KrqXEw,47.0,hd,youtube#video
3184,BDsIN6ortdI,30.0,hd,youtube#video
3185,jm52mEKyQ70,68.0,hd,youtube#video
3186,h8CZ7hPR98c,209.0,hd,youtube#video
3187,jDuEIUx_sHk,81.0,hd,youtube#video
3188,V1jF2TxP-JQ,55.0,hd,youtube#video
3189,BDS7Dy4mdcI,4605.0,hd,youtube#video
3190,SmefS1pg-Zk,46.0,hd,youtube#video
3191,mFp-PQU9J-E,47.0,hd,youtube#video
3192,mrHqM31lO4w,226.0,hd,youtube#video
3193,l0leutekZGs,45.0,hd,youtube#video
3194,ymdDobGjiJk,504.0,hd,youtube#video
3195,uMndX69bf_s,391.0,hd,youtube#video
3196,OcDt-FcyGos,50.0,hd,youtube#video
3197,TYaYeLsnljI,11781.0,hd,youtube#video
3198,70no4KDsWQY,990.0,hd,youtube#video
3199,dzDHjnzJvGE,50.0,hd,youtube#video
3200,HsI5YF6uxGs,3966.0,hd,youtube#video
3201,wmE-cH9REw8,142.0,hd,youtube#video
3202,6XXEcUdmNMo,175.0,hd,youtube#video
3203,C5EJqC1-D8E,94.0,hd,youtube#video
3204,JQUIwM0ZZ3g,188.0,hd,youtube#video
3205,vnAN9pmgc2g,1143.0,hd,youtube#video
3206,5VpWmWUD6yw,42901.0,hd,youtube#video
3207,ZEeUv36IpQw,78.0,hd,youtube#video
3208,X-NN0tSyfhQ,43.0,hd,youtube#video
3209,JxjfKLvgM18,34.0,hd,youtube#video
3210,yKvB72PH8aE,58.0,hd,youtube#video
3211,IJ1qC8WsbTM,59.0,hd,youtube#video
3212,PmeoFS0QoUw,82.0,hd,youtube#video
3213,zrWfOYpaNBs,26884.0,hd,youtube#video
3214,AWKCCK5YHsE,876.0,hd,youtube#video
3215,FxMGLyP-nKc,52.0,hd,youtube#video
3216,PYIjkw0HN1Q,472.0,hd,youtube#video
3217,w9fIPof5wEI,77.0,hd,youtube#video
3218,RglsDh6Q-fc,32530.0,hd,youtube#video
3219,VWLd5NKGQoI,97.0,hd,youtube#video
3220,wRRKjKigRGM,5965.0,hd,youtube#video
3221,7KxGq2vf300,90.0,hd,youtube#video
3222,INnoTDELv-w,296.0,hd,youtube#video
3223,VZOnp2YpY8Q,1088.0,hd,youtube#video
3224,tfGvUTX4Djw,4951.0,hd,youtube#video
3225,SX7gdjgr84k,178.0,hd,youtube#video
3226,wxii5Pz5YKc,70.0,hd,youtube#video
3227,UJSJVg-7CxY,91.0,hd,youtube#video
3228,NjEkdoNM3SU,54.0,hd,youtube#video
3229,Br0OOIOYIls,44.0,hd,youtube#video
3230,ggEYR5re_dg,23.0,hd,youtube#video
3231,a7gZ-Ph_W7w,9.0,hd,youtube#video
3232,X6t6Uz4cRr8,33.0,hd,youtube#video
3233,bcEWjnfkOH0,34.0,hd,youtube#video
3234,jdbpMt4I0vY,58.0,hd,youtube#video
3235,vJxyixuCOXw,60.0,hd,youtube#video
3236,p7V4Aa7qEpw,13084.0,hd,youtube#video
3237,fSqCTgP9qE0,65.0,hd,youtube#video
3238,NWZ4YwJsAj8,1983.0,hd,youtube#video
3239,kbM5-34NTZ0,274.0,hd,youtube#video
3240,oPZqID9r2-I,32181.0,hd,youtube#video
3241,noKFe8vDaxU,572.0,hd,youtube#video
3242,62QRIRwDC-w,36.0,hd,youtube#video
3243,WvMnW9Qg_pQ,185.0,hd,youtube#video
3244,sBxoXKr6kL0,5346.0,hd,youtube#video
3245,UF63rsRTVOU,42900.0,hd,youtube#video
3246,TGNlRM8svvo,52.0,hd,youtube#video
3247,_F0fOw42hwI,2288.0,hd,youtube#video
3248,53if4gUd8JI,16.0,hd,youtube#video
3249,zLiPRfidnGQ,331.0,hd,youtube#video
3250,elqUsordh_8,17.0,hd,youtube#video
3251,DwW1x40TLq4,30615.0,hd,youtube#video
3252,niTpvLPrST8,146.0,hd,youtube#video
3253,0NgYz_139VA,39.0,hd,youtube#video
3254,-0OfMshziOY,42899.0,hd,youtube#video
3255,hEyn2LbvNo0,41.0,hd,youtube#video
3256,HeCQkrsTqbM,333.0,hd,youtube#video
3257,3vn4w2UXq8w,72.0,hd,youtube#video
3258,-rn0Uw9KCUA,572.0,hd,youtube#video
3259,p3HbBlcXDTE,519.0,hd,youtube#video
3260,PKrqBYXlnlo,88.0,hd,youtube#video
3261,q820d2VJWxI,49.0,hd,youtube#video
3262,zUiTu8HJ3Tg,735.0,hd,youtube#video
3263,DvuDp57HaR8,57.0,hd,youtube#video
3264,xaBR1XSlTvg,8725.0,hd,youtube#video
3265,en2q4hcOCFE,37.0,hd,youtube#video
3266,uszC24XioVU,21361.0,hd,youtube#video
3267,s3ZfiJXxIts,56.0,hd,youtube#video
3268,V-CJRGN_fNs,98.0,hd,youtube#video
3269,k429csx-CAQ,149.0,hd,youtube#video
3270,7T8liqzAMDM,263.0,hd,youtube#video
3271,YqVsaZSTg_o,100.0,hd,youtube#video
3272,ky_BAmZ6KPw,66.0,hd,youtube#video
3273,Y9Wejq9w8RY,236.0,hd,youtube#video
3274,USvvTsuIYtY,52.0,hd,youtube#video
3275,sf9ysgJgdLo,102.0,hd,youtube#video
3276,IXjyn2y8S1I,53.0,hd,youtube#video
3277,2qhT98e8O0I,51.0,hd,youtube#video
3278,4beW7Q8-Z8E,42.0,hd,youtube#video
3279,dzjm28qKzRE,186.0,hd,youtube#video
3280,wXENl-wBrjE,110.0,hd,youtube#video
3281,QP3lbEupYkE,236.0,hd,youtube#video
3282,zLYy195oIIY,215.0,hd,youtube#video
3283,NfPegzTkOCM,56.0,hd,youtube#video
3284,PUWYz0RgI7o,43.0,hd,youtube#video
3285,DfdRAH113tw,33.0,hd,youtube#video
3286,7Vo3K0rAG0w,4065.0,hd,youtube#video
3287,KypJotKsaH8,33.0,hd,youtube#video
3288,eTOuQiHAZ4g,144.0,hd,youtube#video
3289,sSFva-OD_b0,25090.0,hd,youtube#video
3290,wL72XwUUVvQ,67.0,hd,youtube#video
3291,sVHlHhhdigk,2689.0,hd,youtube#video
3292,qJmDBiPi8Do,32.0,hd,youtube#video
3293,j6Os4IGaqlk,163.0,hd,youtube#video
3294,47uH9DRvyFM,44.0,hd,youtube#video
3295,1jlm911srd8,55.0,hd,youtube#video
3296,JjYsVGOrurE,181.0,hd,youtube#video
3297,-TnKg4qkWFU,62.0,hd,youtube#video
3298,iDWicKmofCQ,15353.0,hd,youtube#video
3299,Qgys4RL1xuw,3398.0,hd,youtube#video
3300,CPl9XdIFbYA,613.0,hd,youtube#video
3301,b94ZJ0jv9p8,122.0,hd,youtube#video
3302,LW_iL1InJFY,43.0,hd,youtube#video
3303,bMBMiL4Fo2A,328.0,hd,youtube#video
3304,sAE9cbYJ3s8,598.0,hd,youtube#video
3305,oyuXHTjGEU8,240.0,hd,youtube#video
3306,F7NSzEu4AJA,228.0,hd,youtube#video
3307,_RFKbj40Yfo,672.0,hd,youtube#video
3308,Uj4HBoy8XZE,129.0,hd,youtube#video
3309,LLS0uV_CIZs,192.0,hd,youtube#video
3310,FjQ6bxzCGuY,4082.0,hd,youtube#video
3311,w0PC3BTafdo,409.0,hd,youtube#video
3312,hYfuThxIZK8,2434.0,hd,youtube#video
3313,IoIUPqt1wBA,50.0,hd,youtube#video
3314,VtDKLM6Y7d4,42901.0,hd,youtube#video
3315,ZSk1_6ZmAXw,58.0,hd,youtube#video
3316,DnwlHVEXLco,168.0,hd,youtube#video
3317,X8r0Gwgms4A,203.0,hd,youtube#video
3318,6ua_ms_FHnI,4301.0,hd,youtube#video
3319,RA_wcfcpwWU,206.0,hd,youtube#video
3320,Fj5MpTBNDcc,254.0,hd,youtube#video
3321,IJeaVHI1Sq8,795.0,hd,youtube#video
3322,FgYCF_Rlf2Y,18.0,hd,youtube#video
3323,RDRP-lNvyUE,238.0,hd,youtube#video
3324,o8uuPMdLSSo,59.0,hd,youtube#video
3325,vhkfX7nkMyw,191.0,hd,youtube#video
3326,kT2sAln5jj0,536.0,hd,youtube#video
3327,-rpmjn00Q9M,9636.0,hd,youtube#video
3328,_eJ0sCyg3pg,45.0,hd,youtube#video
3329,XQMJUb3o-XE,60.0,hd,youtube#video
3330,fpT3uyEvLV4,56.0,hd,youtube#video
3331,JJEKXnrFuoQ,46.0,hd,youtube#video
3332,JqQ_dwf9WlI,159.0,hd,youtube#video
3333,GBlryVbjS7k,2474.0,hd,youtube#video
3334,oI5siNVWQ6Y,5305.0,hd,youtube#video
3335,ZaVvzSDh78o,128.0,hd,youtube#video
3336,61TTDl5DYFY,346.0,hd,youtube#video
3337,yWxRM6SIFJc,84.0,hd,youtube#video
3338,XaI6CzhHo14,48.0,hd,youtube#video
3339,CUR0tknIlwE,53.0,hd,youtube#video
3340,4RNdd39Rmvw,42.0,hd,youtube#video
3341,Zfg0VsmlwVs,31.0,hd,youtube#video
3342,3-7DmL5AIzk,119.0,hd,youtube#video
3343,oRHXoIVPcnI,52.0,hd,youtube#video
3344,XnlNFUa5oMY,223.0,hd,youtube#video
3345,oyGok9q4X2o,1951.0,hd,youtube#video
3346,5tQeDJ6wBs8,11695.0,hd,youtube#video
3347,mnRPmB547G0,657.0,hd,youtube#video
3348,uGNjkNsi93w,12047.0,hd,youtube#video
3349,eB5dyvZfGtU,476.0,hd,youtube#video
3350,EEii7IXHpiQ,119.0,hd,youtube#video
3351,crI8M78E6XE,55.0,hd,youtube#video
3352,QWAJndzOWYo,205.0,hd,youtube#video
3353,ygfsBkHrFIU,339.0,hd,youtube#video
3354,yA1uEVP7GDo,192.0,hd,youtube#video
3355,7tkXpr3HHZk,50.0,hd,youtube#video
3356,0jiIc4hkydE,4385.0,hd,youtube#video
3357,-AcaXp6MW_k,433.0,hd,youtube#video
